anime_id,title,score,rank,popularity,members,start_date,end_date,type,episodes,,
49197,Shelter,6.77,5658,14098,1231,1/01/1980,1/01/1980,Movie,1,,
49200,Shiguang Dailiren Fanwai Pian: Biwu Zhaoqin,7.81,1062,3355,53653,1/01/2021,1/01/2021,ONA,1,,
49202,Semantic Error,7.21,3428,6691,11416,1/01/2021,1/01/2021,ONA,4,,
49208,Heibai Wushuang 3rd Season,6.27,8729,11463,2624,1/01/2021,1/01/2021,ONA,12,,
49210,Grimm Kumikyoku,6.74,5860,4058,37884,1/01/2024,1/01/2024,ONA,6,,
49211,Gundam Breaker: Battlogue,6.14,9505,9074,5357,1/01/2021,1/01/2021,ONA,6,,
49215,Celia-sensei no Wakuwaku Magical Kyoushitsu,6.05,10000,8591,6140,1/01/2021,1/01/2021,ONA,18,,
49220,Isekai Ojisan,7.76,1196,627,414273,1/01/2022,1/01/2023,TV,13,,
49228,"Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji",6.21,9040,11245,2787,1/01/2021,1/01/2021,TV Special,1,,
49235,86 Special Edition: Senya ni Akaku Hinageshi no Saku,6.95,4747,3149,60021,1/01/2021,1/01/2021,TV Special,1,,
49236,Youjo Senki: Sabaku no Pasta Daisakusen,7.46,2196,2904,69765,1/01/2021,1/01/2021,ONA,1,,
49241,Vivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,7.31,2862,5243,21261,1/01/2021,1/01/2021,TV Special,1,,
49263,Yaku nara Mug Cup mo: Niban Gama,6.83,5359,5328,20464,1/01/2021,1/01/2021,TV,12,,
49274,Hua Jianghu: Bu Liang Ren IV,6.99,4573,16025,741,1/01/2021,1/01/2021,ONA,13,,
49275,Renou Xueyuan,7.36,2620,11701,2459,1/01/2021,1/01/2021,ONA,10,,
49283,Bakuten!! Movie,7.72,1301,5200,21647,1/01/2022,1/01/2022,Movie,1,,
49285,Waccha PriMagi!,7.04,4339,8429,6454,1/01/2021,1/01/2022,TV,51,,
49287,Fumetsu no Anata e: Fushi no Tabiji,6.84,5302,5667,17376,1/01/2021,1/01/2021,TV Special,1,,
49290,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,6.14,9514,9245,5121,1/01/2021,1/01/2021,TV Special,3,,
49291,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,6.82,5410,4229,34857,1/01/2022,1/01/2022,TV Special,4,,
49297,Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,6.34,8252,4294,33812,1/01/2021,1/01/2021,TV Special,1,,
49303,Alice to Therese no Maboroshi Koujou,7.23,3300,2064,119731,1/01/2023,1/01/2023,Movie,1,,
49305,Wan Jie Xian Zong 5th Season,7.05,4319,11540,2569,1/01/2021,1/01/2024,ONA,288,,
49310,Fruits Basket: Prelude,8.36,248,1979,126599,1/01/2022,1/01/2022,Movie,1,,
49316,Strike the Blood Final,6.88,5100,3834,42624,1/01/2022,1/01/2022,OVA,4,,
49318,Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,7.18,3609,3005,65566,1/01/2021,1/01/2021,TV Special,1,,
49320,Meitantei Conan Movie 25: Halloween no Hanayome,8.04,646,5376,20028,1/01/2022,1/01/2022,Movie,1,,
49338,Hakuouki OVA (2021),7.06,4267,8265,6752,1/01/2021,1/01/2022,OVA,3,,
49345,"Goodbye, Don Glees!",7.47,2155,4563,29560,1/01/2022,1/01/2022,Movie,1,,
49357,Star Wars: Visions,7.09,4106,2356,98628,1/01/2021,1/01/2021,ONA,9,,
49361,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special,7.49,2098,4514,30280,1/01/2021,1/01/2021,TV Special,1,,
49363,SK∞ OVA: Extra Part,7.81,1063,3564,48208,1/01/2025,1/01/2025,OVA,1,,
49376,Mou Ippon!,7.08,4160,4798,26251,1/01/2023,1/01/2023,TV,13,,
49380,Mao Zhi Ming,6.79,5552,12703,1814,1/01/2021,1/01/2022,ONA,12,,
49385,Kaijin Kaihatsu-bu no Kuroitsu-san,6.7,6062,3048,63903,1/01/2022,1/01/2022,TV,12,,
49386,Xingchen Bian 3rd Season,7.48,2122,10050,3990,1/01/2021,1/01/2021,ONA,12,,
49387,Vinland Saga Season 2,8.82,35,271,802467,1/01/2023,1/01/2023,TV,24,,
49392,"Ore, Tsushima (ONA)",6.39,8017,10573,3388,1/01/2021,1/01/2022,ONA,93,,
49398,Wu Geng Ji 4th Season,6.93,4860,12589,1889,1/01/2021,1/01/2021,ONA,24,,
49402,Koukaku Kidoutai: SAC_2045 - Jizoku Kanou Sensou,6.55,6992,8114,7046,1/01/2021,1/01/2021,Movie,1,,
49409,Bai She II: Qing She Jie Qi,7.47,2143,9029,5428,1/01/2021,1/01/2021,Movie,1,,
49413,Shiguang Dailiren II,8.64,84,1630,161924,1/01/2023,1/01/2023,ONA,12,,
49423,Kaitou Queen wa Circus ga Osuki,6.33,8332,10595,3366,1/01/2022,1/01/2022,OVA,1,,
49426,Tropical-Rouge! Precure Movie: Yuki no Princess to Kiseki no Yubiwa!,6.88,5102,10688,3264,1/01/2021,1/01/2021,Movie,1,,
49430,Mignon,8.01,687,4286,33997,1/01/2023,1/01/2023,ONA,12,,
49431,Kanashiki Debu Neko-chan,6.29,8624,10626,3338,1/01/2021,1/01/2021,TV,10,,
49432,Chi Yan Jinyiwei,6.49,7400,14621,1077,1/01/2022,1/01/2023,ONA,24,,
49433,Youxia Zhanji,6.15,9471,15835,775,1/01/2021,1/01/2021,ONA,20,,
49438,Isekai Yakkyoku,7.26,3137,1045,262578,1/01/2022,1/01/2022,TV,12,,
49448,Ni Tian Zhizun,7.27,3071,10140,3887,1/01/2021,,ONA,480,,
49450,Oishinbo Pilot,6.35,8242,19767,365,1/01/2016,1/01/2016,Special,1,,
49457,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA,6.88,5084,4506,30340,1/01/2021,1/01/2021,OVA,1,,
49458,Kono Subarashii Sekai ni Shukufuku wo! 3,8.34,269,470,523318,1/01/2024,1/01/2024,TV,11,,
49467,Tomorrow's Leaves,6.63,6562,11086,2929,1/01/2021,1/01/2021,Movie,1,,
49469,Beastars Final Season,7.83,1013,2302,101913,1/01/2024,1/01/2024,ONA,12,,
49470,Mamahaha no Tsurego ga Motokano datta,6.72,5972,816,330064,1/01/2022,1/01/2022,TV,12,,
49471,Argonavis Movie: Ryuusei no Obligato,6.33,8312,12834,1746,1/01/2021,1/01/2021,Movie,1,,
49478,Junk Head 1,6.58,6810,17150,581,1/01/2013,1/01/2013,Movie,1,,
49483,Mini Dragon Specials,7.43,2324,3738,44450,1/01/2021,1/01/2022,Special,8,,
49487,Azur Lane: Bisoku Zenshin! Hokorashiki Bokou ni Shukusai wo,6.8,5503,7703,8054,1/01/2021,1/01/2021,Special,1,,
49505,Deji Meets Girl,6.17,9303,4188,35434,1/01/2021,1/01/2021,TV,12,,
49515,Digimon Ghost Game,6.73,5928,4795,26312,1/01/2021,1/01/2023,TV,67,,
49519,Hakozume: Kouban Joshi no Gyakushuu,7.16,3723,3219,57555,1/01/2022,1/01/2022,TV,13,,
49520,Aharen-san wa Hakarenai,7.27,3093,690,384074,1/01/2022,1/01/2022,TV,12,,
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,8.15,491,4059,37900,1/01/2022,1/01/2022,OVA,1,,
49522,Toutotsu ni Egypt Shin 2,6.62,6586,10582,3379,1/01/2023,1/01/2023,ONA,10,,
49523,Digimon Adventure 02: The Beginning,6.75,5780,6273,13298,1/01/2023,1/01/2023,Movie,1,,
49533,Uchi no Shishou wa Shippo ga Nai,6.73,5911,4713,27534,1/01/2022,1/01/2022,TV,13,,
49550,Bokutachi no Remake Recap,6.22,9023,6077,14388,1/01/2021,1/01/2021,TV Special,1,,
49551,Hanabi-chan wa Okuregachi,6.13,9581,8815,5836,1/01/2022,1/01/2022,TV,12,,
49556,Love All Play,6.54,7078,3797,43357,1/01/2022,1/01/2022,TV,24,,
49559,Quanzhi Gaoshou 3,7.27,3074,3833,42626,1/01/2024,1/01/2024,ONA,17,,
49569,Xue Ying Ling Zhu 3rd Season,7.25,3192,11543,2570,1/01/2021,1/01/2022,ONA,26,,
49570,Wu Dong Qian Kun 3rd Season,7.87,939,9073,5352,1/01/2022,1/01/2022,ONA,12,,
49571,Tunshi Xingkong 2nd Season,8.29,317,7510,8611,1/01/2021,1/01/2022,ONA,26,,
49572,Quanzhi Fashi VI,7.12,3936,5183,21803,1/01/2023,1/01/2023,ONA,12,,
49573,Ya She,7.55,1828,9570,4596,1/01/2024,1/01/2024,ONA,12,,
49574,Yi Nian Yong Heng 2nd Season,8.19,429,7384,8966,1/01/2022,1/01/2023,ONA,54,,
49581,Natsu ga Hajimaru.,6.58,6826,15505,851,1/01/2021,1/01/2021,Special,1,,
49587,Wan Sheng Jie 3,8.01,693,6927,10497,1/01/2022,1/01/2022,ONA,12,,
49590,Yojouhan Time Machine Blues,8.17,472,3079,62770,1/01/2022,1/01/2022,ONA,6,,
49592,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,6.08,9810,9787,4320,1/01/2021,1/01/2021,ONA,5,,
49596,Blue Lock,8.15,482,247,855992,1/01/2022,1/01/2023,TV,24,,
49599,Ani ni Tsukeru Kusuri wa Nai! 5,7.35,2654,5676,17267,1/01/2022,1/01/2022,ONA,12,,
49605,Ganbare Douki-chan,6.49,7406,2065,119689,1/01/2021,1/01/2021,ONA,12,,
49611,Meitantei Conan: Necchuushou no Nazo wo Toke!,6.11,9675,15322,894,1/01/2003,1/01/2003,OVA,1,,
49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,6.33,8350,1349,200919,1/01/2023,1/01/2023,TV,12,,
49613,Chiyu Mahou no Machigatta Tsukaikata,7.53,1913,902,304079,1/01/2024,1/01/2024,TV,13,,
49614,Cats Run,6.25,8868,20917,294,1/01/2012,1/01/2012,ONA,1,,
49618,Shuumatsu no Walküre II,7.49,2068,1729,149454,1/01/2023,1/01/2023,ONA,10,,
49627,Shingeki no Kyojin: The Final Season Specials,7.68,1417,5471,19112,1/01/2021,1/01/2021,Special,2,,
49654,Hakubunchou no Shiro,6.16,9408,18287,474,1/01/2020,1/01/2020,ONA,1,,
49661,Voy@ger,7.48,2121,9577,4588,1/01/2021,1/01/2021,ONA,1,,
49665,Blue Thermal,6.77,5678,5974,15021,1/01/2022,1/01/2022,Movie,1,,
49681,Vivy: Fluorite Eye's Song Pilot,6.91,4959,12225,2116,1/01/2021,1/01/2021,ONA,1,,
49690,Girls & Panzer: Saishuushou Part 3 Specials,7.24,3290,7868,7628,1/01/2021,1/01/2021,Special,2,,
49691,Gunjou no Fanfare,6.15,9437,4760,26887,1/01/2022,1/01/2022,TV,13,,
49692,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,7.27,3110,2770,75678,1/01/2022,1/01/2022,TV,12,,
49697,Yugesho,6.31,8482,21100,284,1/01/2012,1/01/2012,Movie,1,,
49700,Arifureta Shokugyou de Sekai Saikyou Picture Drama,6.05,9996,10448,3510,1/01/2019,1/01/2019,ONA,13,,
49701,Doupo Cangqiong: San Nian Zhi Yue,8.56,122,6746,11179,1/01/2021,1/01/2022,ONA,13,,
49709,Fumetsu no Anata e Season 2,8.11,542,832,325727,1/01/2022,1/01/2023,TV,20,,
49718,Huyao Xiao Hongniang: Yue Hong 2,6.77,5692,13617,1393,1/01/2021,1/01/2021,ONA,1,,
49721,Karakai Jouzu no Takagi-san 3,8.37,238,1310,207603,1/01/2022,1/01/2022,TV,12,,
49722,Karakai Jouzu no Takagi-san Movie,8.41,210,2464,91570,1/01/2022,1/01/2022,Movie,1,,
49730,Pokemon Evolutions,7.45,2235,5361,20122,1/01/2021,1/01/2021,ONA,8,,
49733,Yuukoku no Moriarty OVA,7.8,1108,3608,47221,1/01/2022,1/01/2022,OVA,2,,
49738,Heike Monogatari,7.79,1121,2478,90889,1/01/2022,1/01/2022,TV,11,,
49742,Xiuluo Wushen,7.49,2074,12536,1925,1/01/2023,1/01/2023,ONA,16,,
49750,Juedai Shuang Jiao,6.96,4707,13775,1330,1/01/2022,1/01/2023,ONA,18,,
49755,Obey Me!: Makai Dai Ryokou!,7.03,4391,8855,5764,1/01/2021,1/01/2021,Special,1,,
49757,Ji Yao Lu: Qicheng Pian,6.38,8076,10901,3088,1/01/2024,1/01/2024,ONA,12,,
49759,Zhu Xian,7.56,1816,9150,5252,1/01/2022,1/01/2023,ONA,26,,
49766,Under Ninja,6.88,5107,2742,77033,1/01/2023,1/01/2023,TV,12,,
49776,Kumichou Musume to Sewagakari,7.74,1244,1064,255169,1/01/2022,1/01/2022,TV,12,,
49778,Kijin Gentoushou,7.3,2915,2163,111895,1/01/2025,1/01/2025,TV,24,,
49782,Shadows House 2nd Season,8.02,669,1864,136902,1/01/2022,1/01/2022,TV,12,,
49784,Mairimashita! Iruma-kun 3rd Season,7.83,1025,1151,238832,1/01/2022,1/01/2023,TV,21,,
49785,Fairy Tail: 100-nen Quest,7.6,1666,1603,166088,1/01/2024,1/01/2025,TV,25,,
49793,Azur Lane: Queen's Orders,6.84,5287,7468,8740,1/01/2023,1/01/2023,OVA,2,,
49794,Yan Wang: Guai Hualang,6.17,9297,13075,1624,1/01/2021,1/01/2021,ONA,12,,
49796,Shanghai Gushi,6.38,8036,14663,1069,1/01/2022,1/01/2022,ONA,8,,
49818,Guimi Zhi Zhu: Xiaochou Pian,8.64,82,1598,167228,1/01/2025,1/01/2025,ONA,13,,
49819,Cardfight!! Vanguard: will+Dress,6.84,5296,7812,7753,1/01/2022,1/01/2022,TV,13,,
49820,Cardfight!! Vanguard: will+Dress Season 2,6.7,6109,8827,5808,1/01/2023,1/01/2023,TV,12,,
49827,Kidou Senshi Gundam: Cucuruz Doan no Shima,7.35,2673,6340,12924,1/01/2022,1/01/2022,Movie,1,,
49828,Kidou Senshi Gundam: Suisei no Majo,7.84,990,1478,181260,1/01/2022,1/01/2023,TV,12,,
49834,Boku ga Aishita Subete no Kimi e,7.51,2018,2024,122582,1/01/2022,1/01/2022,Movie,1,,
49835,Kimi wo Aishita Hitori no Boku e,7.45,2222,2144,113480,1/01/2022,1/01/2022,Movie,1,,
49841,Chunqiu Feng Shen,6.52,7210,15026,968,1/01/2021,1/01/2021,ONA,24,,
49842,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,7.17,3662,3663,46064,1/01/2023,1/01/2023,Movie,1,,
49844,Kirakira Kirari,6.42,7826,13899,1294,1/01/2022,1/01/2022,ONA,1,,
49847,Meng Qi Shi Shen: Zaijie Liangyuan,7.43,2323,6741,11206,1/01/2021,1/01/2021,ONA,12,,
49848,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap,6.16,9359,8864,5736,1/01/2021,1/01/2021,TV Special,1,,
49849,Shinmai Renkinjutsushi no Tenpo Keiei,6.62,6574,2683,79810,1/01/2022,1/01/2022,TV,12,,
49854,Getsuyoubi no Tawawa 2,6.61,6686,2825,73287,1/01/2021,1/01/2021,ONA,12,,
49858,Shinigami Bocchan to Kuro Maid 2nd Season,7.62,1593,2358,98308,1/01/2023,1/01/2023,TV,12,,
49860,Umisea,6.89,5031,9742,4379,1/01/2021,1/01/2021,ONA,4,,
49866,Getsuyoubi no Tawawa 2 Special,6.6,6705,5682,17214,1/01/2021,1/01/2021,Special,1,,
49869,Ganbare Douki-chan: Kakusa Shakai ni Nayamu Kaisha no Douki,6.4,7972,5522,18583,1/01/2021,1/01/2021,Special,1,,
49871,Hensuki▽,6.3,8529,9142,5268,1/01/2019,1/01/2019,TV,12,,
49873,Jiu Tian Xuan Di Jue,6.82,5401,11570,2543,1/01/2021,1/01/2021,ONA,40,,
49877,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,7.63,1555,1150,238908,1/01/2022,1/01/2022,Movie,1,,
49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,7.84,1001,867,315545,1/01/2024,1/01/2024,TV,25,,
49891,Tensei shitara Ken deshita,7.5,2058,833,325545,1/01/2022,1/01/2022,TV,12,,
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,7.79,1123,2652,81412,1/01/2022,1/01/2022,Special,1,,
49895,Go! Saitama,6.91,4975,8350,6614,1/01/2021,1/01/2021,ONA,1,,
49909,Kotarou wa Hitorigurashi,8.15,488,1373,197572,1/01/2022,1/01/2022,ONA,10,,
49913,"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari",6.36,8152,12182,2146,1/01/2021,1/01/2021,Special,1,,
49915,Yi Ren Zhi Xia 4th season,6.97,4672,6026,14696,1/01/2021,1/01/2021,ONA,12,,
49918,Boku no Hero Academia 6th Season,8.22,394,287,778944,1/01/2022,1/01/2023,TV,25,,
49926,Kimetsu no Yaiba: Mugen Ressha-hen,8.34,268,209,934535,1/01/2021,1/01/2021,TV,7,,
49930,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,7.43,2316,927,291159,1/01/2022,1/01/2022,TV,13,,
49938,Ame wo Tsugeru Hyouryuu Danchi,7.31,2873,2650,81436,1/01/2022,1/01/2022,Movie,1,,
49939,Petit Seka,6.95,4777,8360,6590,1/01/2022,1/01/2022,ONA,10,,
49942,Tales of Luminaria: The Fateful Crossroad,6.16,9381,8452,6414,1/01/2022,1/01/2022,ONA,2,,
49952,Wo Qi Ku Le Baiwan Xiulian Zhe,6.36,8187,12142,2167,1/01/2021,1/01/2023,ONA,160,,
49969,Tribe Nine,6.07,9898,3487,50117,1/01/2022,1/01/2022,TV,12,,
49976,Look at Me Only,6.39,8010,15682,810,1/01/2016,1/01/2016,Movie,1,,
49979,Akuyaku Reijou nanode Last Boss wo Kattemimashita,7.2,3459,1285,211115,1/01/2022,1/01/2022,TV,12,,
49980,Sugar Apple Fairy Tale,7.49,2069,1764,145871,1/01/2023,1/01/2023,TV,12,,
49981,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",6.77,5696,2232,106149,1/01/2024,1/01/2025,TV,12,,
49982,Geu Yeoreum,6.8,5516,9106,5315,1/01/2021,1/01/2021,ONA,7,,
49985,Zhen Dao Ge: Tebie Pian,6.48,7485,19035,418,1/01/2021,1/01/2021,ONA,2,,
50001,Tom to Jerry,6.36,8183,16484,671,1/01/2021,1/01/2021,Movie,1,,
50002,Edens Zero 2nd Season,7.42,2380,2673,80384,1/01/2023,1/01/2023,TV,25,,
50010,Meitantei Conan: Hannin no Hanzawa-san,6.86,5226,5903,15594,1/01/2022,1/01/2022,TV,12,,
50012,Meitantei Conan: Zero no Tea Time,6.97,4660,5759,16590,1/01/2022,1/01/2022,TV,6,,
50060,Shadowverse Flame,6.72,5984,7984,7379,1/01/2022,1/01/2023,TV,50,,
50090,Inko Colors the Animation 2,6.18,9233,16883,615,1/01/2021,1/01/2021,ONA,1,,
50094,Lupin III: Part 6 - Jidai,7.33,2767,8093,7107,1/01/2021,1/01/2021,TV Special,1,,
50099,Shin Tennis no Oujisama: U-17 World Cup,6.79,5564,5617,17758,1/01/2022,1/01/2022,TV,13,,
50105,Shiguang Zhaoxiangguan de Richang,7.11,4024,6472,12355,1/01/2021,1/01/2023,ONA,18,,
50114,Yuan Zun,7.52,1960,11323,2721,1/01/2024,1/01/2024,ONA,26,,
50136,Sharedol,6.42,7843,14323,1162,1/01/2021,1/01/2021,ONA,1,,
50139,Disney Twisted-Wonderland The Animation: Episode of Heartslabyul,6.86,5199,4697,27735,1/01/2025,,ONA,8,,
50159,Zombieland Saga Movie: Yumeginga Paradise,7.42,2367,4200,35306,1/01/2025,1/01/2025,Movie,1,,
50160,Kingdom 4th Season,8.73,50,2592,84688,1/01/2022,1/01/2022,TV,26,,
50172,Mob Psycho 100 III,8.71,64,260,823100,1/01/2022,1/01/2022,TV,12,,
50175,"Yuusha, Yamemasu",7,4554,774,344984,1/01/2022,1/01/2022,TV,12,,
50183,Blue Giant,8.38,231,3708,45035,1/01/2023,1/01/2023,Movie,1,,
50184,Seiken Gakuin no Makentsukai,6.2,9089,1567,171022,1/01/2023,1/01/2023,TV,12,,
50185,Ryman's Club,7.34,2711,2565,85829,1/01/2022,1/01/2022,TV,12,,
50197,"Ijiranaide, Nagatoro-san 2nd Attack",7.44,2271,836,324584,1/01/2023,1/01/2023,TV,12,,
50203,Love Live! Superstar!! 2nd Season,7.67,1445,4056,37956,1/01/2022,1/01/2022,TV,12,,
50204,Tokyo 24-ku,6.34,8283,2832,72890,1/01/2022,1/01/2022,TV,12,,
50205,Arknights: Prelude to Dawn,7.07,4201,2018,123150,1/01/2022,1/01/2022,TV,8,,
50206,Takano Kousaten,6.81,5485,12608,1883,1/01/2021,1/01/2021,Movie,1,,
50207,Fanren Xiu Xian Chuan 2nd Season,7.96,760,9405,4843,1/01/2021,1/01/2022,ONA,51,,
50209,Sorairo Utility,6.53,7107,5715,16952,1/01/2021,1/01/2021,TV Special,1,,
50217,Shanhe Jian Xin Xiao Juchang,6.61,6659,14775,1039,1/01/2021,1/01/2021,ONA,95,,
50221,Shine Post,7.47,2175,4597,29007,1/01/2022,1/01/2022,TV,12,,
50240,Da Li Si Rizhi 2nd Season,7.44,2264,13253,1536,1/01/2022,1/01/2023,ONA,12,,
50244,Byeoli Bichnaneun Bame,6.16,9399,20140,339,1/01/2017,1/01/2017,Movie,1,,
50248,Birdie Wing: Golf Girls' Story,7.47,2144,2848,72180,1/01/2022,1/01/2022,TV,13,,
50250,Chiikawa,8.47,166,6088,14307,1/01/2022,,TV,,,
50265,Spy x Family,8.44,184,59,1820554,1/01/2022,1/01/2022,TV,12,,
50271,Hua Jianghu: Bu Liang Ren V,6.98,4630,15113,944,1/01/2022,1/01/2022,ONA,12,,
50273,Tomodachi Game,7.71,1335,532,474235,1/01/2022,1/01/2022,TV,12,,
50274,Yao Shen Ji 5th Season,7.52,1959,9294,5036,1/01/2021,1/01/2022,ONA,52,,
50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,7.69,1385,1872,136484,1/01/2022,1/01/2022,Movie,1,,
50280,Jing: Shuang Cheng,6.79,5545,14801,1029,1/01/2021,1/01/2022,ONA,18,,
50281,Delicious Party♡Precure,6.85,5274,6488,12236,1/01/2022,1/01/2023,TV,45,,
50284,Technoroid: Overmind,6.52,7194,5737,16790,1/01/2023,1/01/2023,TV,12,,
50287,Kyuuketsuki Sugu Shinu 2,7.45,2225,4048,38126,1/01/2023,1/01/2023,TV,12,,
50306,Seirei Gensouki 2,6.87,5165,1422,189626,1/01/2024,1/01/2024,TV,12,,
50307,Tonikaku Kawaii 2nd Season,7.63,1556,950,284451,1/01/2023,1/01/2023,TV,12,,
50315,Nanatsu no Taizai: Ensa no Edinburgh,6.21,9059,3885,41510,1/01/2022,1/01/2022,ONA,1,,
50330,Bungou Stray Dogs 4th Season,8.42,194,770,347079,1/01/2023,1/01/2023,TV,13,,
50338,Kunoichi Tsubaki no Mune no Uchi,7.1,4074,2991,66112,1/01/2022,1/01/2022,TV,13,,
50339,Kakegurui Twin,7.18,3584,1988,125660,1/01/2022,1/01/2022,ONA,6,,
50346,Yofukashi no Uta,7.95,780,305,735551,1/01/2022,1/01/2022,TV,13,,
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,7.79,1132,1317,205995,1/01/2022,1/01/2022,Special,1,,
50378,Renjian Zui Deyi,6.64,6458,13366,1489,1/01/2021,1/01/2022,ONA,60,,
50380,Paripi Koumei,8.1,556,835,324829,1/01/2022,1/01/2022,TV,12,,
50383,VERSEⁿ: Episodeⁿ - Kuusou,6.37,8118,15582,834,1/01/2021,1/01/2021,ONA,1,,
50384,Mononogatari,7.25,3225,2688,79427,1/01/2023,1/01/2023,TV,12,,
50385,One Piece Characters Log,6.18,9250,14504,1113,1/01/2016,1/01/2016,Special,9,,
50392,Mato Seihei no Slave,6.85,5244,1135,242556,1/01/2024,1/01/2024,TV,12,,
50398,Wangu Jian Shen,6.36,8186,12619,1873,1/01/2021,1/01/2022,ONA,38,,
50399,Tian Guan Cifu Er,8.65,78,3117,61372,1/01/2023,1/01/2024,ONA,12,,
50400,Wo Jia Da Shixiong You Dian Kaopu,6.77,5670,13111,1601,1/01/2023,1/01/2023,ONA,13,,
50401,Hanhua Riji 3rd Season,7.69,1398,10030,4014,1/01/2022,1/01/2022,ONA,12,,
50403,Liang Bu Yi 2nd Season,7.87,929,8245,6807,1/01/2022,1/01/2023,ONA,24,,
50404,Xian Wang de Richang Shenghuo 3,7.35,2702,2115,116369,1/01/2022,1/01/2022,ONA,12,,
50406,Yuan Long 3rd Season,6.29,8591,12297,2077,1/01/2022,1/01/2023,ONA,16,,
50407,Wu Shan Wu Xing: Xichuan Huan Zi Lin,8.33,275,5537,18425,1/01/2023,1/01/2023,ONA,4,,
50410,One Piece Film: Red,7.81,1060,1246,218687,1/01/2022,1/01/2022,Movie,1,,
50411,Xiao Mo Tou Baolu La!,6.58,6845,8307,6662,1/01/2022,1/01/2022,ONA,13,,
50414,Ensemble Stars!! Road to Show!!,7.1,4059,8268,6748,1/01/2022,1/01/2022,Movie,1,,
50416,Skip to Loafer,8.11,538,819,329619,1/01/2023,1/01/2023,TV,12,,
50421,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,6.72,5986,4399,31892,1/01/2022,1/01/2022,ONA,12,,
50425,"Fuufu Ijou, Koibito Miman.",7.59,1687,654,403403,1/01/2022,1/01/2022,TV,12,,
50427,Ikuta no Kita,6.45,7637,11435,2653,1/01/2021,1/01/2021,Movie,1,,
50429,Aiyou de Mishi,7.23,3298,5689,17164,1/01/2023,1/01/2023,ONA,16,,
50430,Wo de Yi Jie Zhi Lu,6.17,9294,11978,2269,1/01/2022,1/01/2022,ONA,40,,
50431,Xiling Jiyuan,6.49,7392,9475,4751,1/01/2023,1/01/2023,ONA,16,,
50432,Wuxian Shijie,6.95,4746,13219,1549,1/01/2022,1/01/2023,ONA,16,,
50433,Jun You Yun,7.09,4085,12168,2149,1/01/2022,1/01/2022,ONA,24,,
50438,Yatogame-chan Kansatsu Nikki Yonsatsume,6.3,8572,6958,10427,1/01/2022,1/01/2022,TV,10,,
50439,Hei Men,6.46,7611,14576,1092,1/01/2022,1/01/2022,ONA,12,,
50441,Qian Cong Shou,6.54,7089,13280,1525,1/01/2022,1/01/2022,ONA,16,,
50443,Shikong Zhi Xi,6.67,6280,8019,7271,1/01/2022,1/01/2022,ONA,13,,
50444,Yong Sheng,7.49,2076,10506,3439,1/01/2022,1/01/2022,ONA,12,,
50445,San Ti,6.46,7575,14400,1137,1/01/2022,1/01/2023,ONA,15,,
50446,Changye Kaita Zhe,6.67,6302,13540,1421,1/01/2022,1/01/2023,ONA,16,,
50452,Hei He,6.72,5954,19082,416,1/01/2019,1/01/2019,ONA,1,,
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,7.31,2906,725,367769,1/01/2022,1/01/2022,TV,12,,
50462,Jiyi Guanli Ju,7.41,2404,10147,3885,1/01/2020,1/01/2020,ONA,1,,
50470,Kami Kuzu☆Idol,6.74,5869,4759,26918,1/01/2022,1/01/2022,TV,10,,
50475,86 Part 2 Recaps,6.7,6102,5403,19771,1/01/2021,1/01/2022,TV Special,2,,
50481,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",6.56,6961,1550,173260,1/01/2023,1/01/2023,TV,12,,
50501,Jian Yu Feng Yun,6.86,5212,12055,2230,1/01/2021,1/01/2022,ONA,40,,
